legislator_id,law_id,acta_id,legislador,distrito,bloque,voto,voto_raw,hcdn_asset_id,foto
HCDN3032,auto-2026-5891,5891,"Arabia, Damian",CABA,La Libertad Avanza,NEGATIVO,negativo,REC1957,https://api.argentinadatos.com/static/diputados/diputados/HCDN3032.jpg
HCDN3047,auto-2026-5891,5891,"Araujo Hernandez, Jorge Neri",Tierra del Fuego,Unión por la Patria,AFIRMATIVO,afirmativo,REC1970,https://api.argentinadatos.com/static/diputados/diputados/HCDN3047.jpg
HCDN3049,auto-2026-5891,5891,"Ardohain, Martin",La Pampa,Pro,NEGATIVO,negativo,REC2029,https://api.argentinadatos.com/static/diputados/diputados/HCDN3049.jpg
HCDN3059,auto-2026-5891,5891,"Arrieta, Lourdes Micaela",Mendoza,Provincias Unidas,AUSENTE,ausente,REC1983,https://api.argentinadatos.com/static/diputados/diputados/HCDN3059.jpg
HCDN3030,auto-2026-5891,5891,"Arrua, Alberto",Misiones,Innovación Federal,AUSENTE,ausente,REC1996,https://api.argentinadatos.com/static/diputados/diputados/HCDN3030.jpg
HCDN3028,auto-2026-5891,5891,"Aveiro, Martin",Mendoza,Unión por la Patria,AFIRMATIVO,afirmativo,REC1985,https://api.argentinadatos.com/static/diputados/diputados/HCDN3028.jpg
HCDN3058,auto-2026-5891,5891,"Avico, Belen",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2021,https://api.argentinadatos.com/static/diputados/diputados/HCDN3058.jpg
HCDN3052,auto-2026-5891,5891,"Avila, Fernanda",Catamarca,Elijo Catamarca,AFIRMATIVO,afirmativo,REC1981,https://api.argentinadatos.com/static/diputados/diputados/HCDN3052.jpg
HCDN3094,auto-2026-5891,5891,"Avila, Jorge Antonio",Chubut,Provincias Unidas,AFIRMATIVO,afirmativo,REC2000,https://api.argentinadatos.com/static/diputados/diputados/HCDN3094.jpg
HCDN1447,auto-2026-5891,5891,"Banfi, Karina",Buenos Aires,Adelante Buenos Aires,AFIRMATIVO,afirmativo,A50906,https://api.argentinadatos.com/static/diputados/diputados/HCDN1447.jpg
HCDN3223,auto-2026-5891,5891,"Barbur, Marcelo",Santiago del Estero,Unión por la Patria,AFIRMATIVO,afirmativo,REC2059,
HCDN1240,auto-2026-5891,5891,"Basterra, Luis Eugenio",Formosa,Unión por la Patria,AFIRMATIVO,afirmativo,A50726,https://api.argentinadatos.com/static/diputados/diputados/HCDN1240.jpg
HCDN3268,auto-2026-5891,5891,"Basualdo, Atilio",Formosa,La Libertad Avanza,NEGATIVO,negativo,REC2138,
HCDN3209,auto-2026-5891,5891,"Basualdo, Carolina",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,REC2166,
HCDN3201,auto-2026-5891,5891,"Becerra, Monica",San Luis,La Libertad Avanza,NEGATIVO,negativo,REC2060,
HCDN3111,auto-2026-5891,5891,"Benedit, Beltran",Entre Ríos,La Libertad Avanza,NEGATIVO,negativo,REC2015,https://api.argentinadatos.com/static/diputados/diputados/HCDN3111.jpg
HCDN3064,auto-2026-5891,5891,"Benegas Lynch, Bertie",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC1988,https://api.argentinadatos.com/static/diputados/diputados/HCDN3064.jpg
HCDN3079,auto-2026-5891,5891,"Bianchetti, Emmanuel",Misiones,Pro,NEGATIVO,negativo,REC1999,https://api.argentinadatos.com/static/diputados/diputados/HCDN3079.jpg
HCDN3240,auto-2026-5891,5891,"Biella, Bernardo",Salta,Innovación Federal,AUSENTE,ausente,A50745,
HCDN3088,auto-2026-5891,5891,"Bonacci, Rocio",Santa Fe,La Libertad Avanza,AUSENTE,ausente,REC1966,https://api.argentinadatos.com/static/diputados/diputados/HCDN3088.jpg
HCDN3048,auto-2026-5891,5891,"Bongiovanni, Alejandro",Santa Fe,La Libertad Avanza,NEGATIVO,negativo,REC1974,https://api.argentinadatos.com/static/diputados/diputados/HCDN3048.jpg
HCDN3035,auto-2026-5891,5891,"Bordet, Gustavo",Entre Ríos,Unión por la Patria,AFIRMATIVO,afirmativo,REC2020,https://api.argentinadatos.com/static/diputados/diputados/HCDN3035.jpg
HCDN3183,auto-2026-5891,5891,"Borgatta, Alejandrina",Santa Fe,Unión por la Patria,AFIRMATIVO,afirmativo,REC2139,
HCDN3042,auto-2026-5891,5891,"Bornoroni, Gabriel",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2024,https://api.argentinadatos.com/static/diputados/diputados/HCDN3042.jpg
HCDN1435,auto-2026-5891,5891,"Bregman, Myriam",CABA,Pts-Frente de Izquierda y de Trabajadores Unidad,AFIRMATIVO,afirmativo,A50889,https://api.argentinadatos.com/static/diputados/diputados/HCDN1435.jpg
HCDN3202,auto-2026-5891,5891,"Brizuela, Adrian",Catamarca,La Libertad Avanza,NEGATIVO,negativo,REC2061,
HCDN1577,auto-2026-5891,5891,"Brügge, Juan Fernando",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,A51013,https://api.argentinadatos.com/static/diputados/diputados/HCDN1577.jpg
HCDN3190,auto-2026-5891,5891,"Bruno, Eliana",Salta,La Libertad Avanza,NEGATIVO,negativo,REC2169,
HCDN2831,auto-2026-5891,5891,"Cafiero, Santiago",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC1953,https://api.argentinadatos.com/static/diputados/diputados/HCDN2831.jpg
HCDN3044,auto-2026-5891,5891,"Campero, Mariano",Tucumán,La Libertad Avanza,NEGATIVO,negativo,REC2013,https://api.argentinadatos.com/static/diputados/diputados/HCDN3044.jpg
HCDN3093,auto-2026-5891,5891,"Campitelli, Celia",Santiago del Estero,Unión por la Patria,AFIRMATIVO,afirmativo,REC2025,https://api.argentinadatos.com/static/diputados/diputados/HCDN3093.jpg
HCDN3198,auto-2026-5891,5891,"Campo, Julieta Marisol",Chaco,Unión por la Patria,AFIRMATIVO,afirmativo,REC2128,
HCDN3174,auto-2026-5891,5891,"Campora, Lucia",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,REC2062,
HCDN3080,auto-2026-5891,5891,"Capozzi, Sergio Eduardo",Río Negro,Provincias Unidas,AFIRMATIVO,afirmativo,REC1963,https://api.argentinadatos.com/static/diputados/diputados/HCDN3080.jpg
HCDN3090,auto-2026-5891,5891,"Carignano, Florencia",Santa Fe,Unión por la Patria,AFIRMATIVO,afirmativo,REC1979,https://api.argentinadatos.com/static/diputados/diputados/HCDN3090.jpg
HCDN3164,auto-2026-5891,5891,"Carrancio, Alejandro",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2063,
HCDN2780,auto-2026-5891,5891,"Casas, Sergio Guillermo",La Rioja,Unión por la Patria,AFIRMATIVO,afirmativo,A51161,https://api.argentinadatos.com/static/diputados/diputados/HCDN2780.jpg
HCDN1454,auto-2026-5891,5891,"Castagneto, Carlos Daniel",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A50896,https://api.argentinadatos.com/static/diputados/diputados/HCDN1454.jpg
HCDN3225,auto-2026-5891,5891,"Castelnuovo, Giselle",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2064,
HCDN3085,auto-2026-5891,5891,"Chica, Jorge",San Juan,Unión por la Patria,AFIRMATIVO,afirmativo,REC2001,https://api.argentinadatos.com/static/diputados/diputados/HCDN3085.jpg
HCDN3254,auto-2026-5891,5891,"Chiconi, Abel",San Juan,La Libertad Avanza,NEGATIVO,negativo,REC2141,
HCDN2803,auto-2026-5891,5891,"Cipolini, Gerardo",Chaco,Ucr - Unión Cívica Radical,NEGATIVO,negativo,A51196,https://api.argentinadatos.com/static/diputados/diputados/HCDN2803.jpg
HCDN2765,auto-2026-5891,5891,"Cisneros, Carlos",Tucumán,Unión por la Patria,AFIRMATIVO,afirmativo,A51152,https://api.argentinadatos.com/static/diputados/diputados/HCDN2765.jpg
HCDN3034,auto-2026-5891,5891,"Coletta, Mariela",CABA,Provincias Unidas,AFIRMATIVO,afirmativo,REC1961,https://api.argentinadatos.com/static/diputados/diputados/HCDN3034.jpg
HCDN3072,auto-2026-5891,5891,"Correa Llano, Facundo",Mendoza,La Libertad Avanza,NEGATIVO,negativo,REC1990,https://api.argentinadatos.com/static/diputados/diputados/HCDN3072.jpg
HCDN2822,auto-2026-5891,5891,"Daives, Ricardo",Santiago del Estero,Unión por la Patria,AFIRMATIVO,afirmativo,A51182,https://api.argentinadatos.com/static/diputados/diputados/HCDN2822.jpg
HCDN3253,auto-2026-5891,5891,"De Andreis, Fernando",CABA,Pro,NEGATIVO,negativo,REC2065,
HCDN0732,auto-2026-5891,5891,"De la Rosa, Maria Graciela",Formosa,Unión por la Patria,AFIRMATIVO,afirmativo,A4336,
HCDN2928,auto-2026-5891,5891,"De la Sota, Natalia",Córdoba,Defendamos Córdoba,AUSENTE,ausente,REC30,https://api.argentinadatos.com/static/diputados/diputados/HCDN2928.jpg
HCDN3101,auto-2026-5891,5891,"De Sensi, Maria Florencia",Buenos Aires,Pro,NEGATIVO,negativo,REC2039,https://api.argentinadatos.com/static/diputados/diputados/HCDN3101.jpg
HCDN1383,auto-2026-5891,5891,"Del Caño, Nicolas",Buenos Aires,Pts-Frente de Izquierda y de Trabajadores Unidad,AFIRMATIVO,afirmativo,A50844,https://api.argentinadatos.com/static/diputados/diputados/HCDN1383.jpg
HCDN2373,auto-2026-5891,5891,"Del Pla, Romina",Buenos Aires,Partido Obrero en el Frente de Izquierda y de Trabajadores-U,AFIRMATIVO,afirmativo,A51089,https://api.argentinadatos.com/static/diputados/diputados/HCDN2373.jpg
HCDN3194,auto-2026-5891,5891,"Diaz, Fernanda",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC2066,
HCDN3041,auto-2026-5891,5891,"Diez, Romina",Santa Fe,La Libertad Avanza,NEGATIVO,negativo,REC2012,https://api.argentinadatos.com/static/diputados/diputados/HCDN3041.jpg
HCDN3193,auto-2026-5891,5891,"Dolce, Sergio",Chaco,Unión por la Patria,AFIRMATIVO,afirmativo,REC2067,
HCDN3024,auto-2026-5891,5891,"Emma, Nicolas",CABA,La Libertad Avanza,NEGATIVO,negativo,REC2042,https://api.argentinadatos.com/static/diputados/diputados/HCDN3024.jpg
HCDN1514,auto-2026-5891,5891,"Estevez, Gabriela Beatriz",Córdoba,Unión por la Patria,AFIRMATIVO,afirmativo,A50936,https://api.argentinadatos.com/static/diputados/diputados/HCDN1514.jpg
HCDN3089,auto-2026-5891,5891,"Falcone, Eduardo",Buenos Aires,Mid - Movimiento de Integración y Desarrollo,AFIRMATIVO,afirmativo,REC1969,https://api.argentinadatos.com/static/diputados/diputados/HCDN3089.jpg
HCDN3252,auto-2026-5891,5891,"Fargosi, Alejandro",CABA,La Libertad Avanza,NEGATIVO,negativo,REC2068,
HCDN3219,auto-2026-5891,5891,"Farias, Pablo",Santa Fe,Provincias Unidas,AFIRMATIVO,afirmativo,REC2069,
HCDN3212,auto-2026-5891,5891,"Felix, Emir",Mendoza,Unión por la Patria,AUSENTE,ausente,REC2070,
HCDN3208,auto-2026-5891,5891,"Fernandez, Jorge",San Luis,Primero San Luis,AFIRMATIVO,afirmativo,REC2142,
HCDN3020,auto-2026-5891,5891,"Fernandez, Elia Marina",Tucumán,Independencia,AUSENTE,ausente,REC1951,https://api.argentinadatos.com/static/diputados/diputados/HCDN3020.jpg
HCDN3057,auto-2026-5891,5891,"Fernandez Molero, Daiana",CABA,Pro,NEGATIVO,negativo,REC1964,https://api.argentinadatos.com/static/diputados/diputados/HCDN3057.jpg
HCDN3176,auto-2026-5891,5891,"Ferran, Abelardo",La Pampa,Unión por la Patria,AFIRMATIVO,afirmativo,REC2071,
HCDN2787,auto-2026-5891,5891,"Ferraro, Maximiliano",CABA,Coalicion Civica,AFIRMATIVO,afirmativo,A51181,https://api.argentinadatos.com/static/diputados/diputados/HCDN2787.jpg
HCDN3139,auto-2026-5891,5891,"Ferreyra, Alida",CABA,La Libertad Avanza,NEGATIVO,negativo,REC2046,https://api.argentinadatos.com/static/diputados/diputados/HCDN3139.jpg
HCDN3230,auto-2026-5891,5891,"Figliuolo, Sergio",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2072,
HCDN2955,auto-2026-5891,5891,"Finocchiaro, Alejandro",Buenos Aires,Pro,AUSENTE,ausente,REC2,https://api.argentinadatos.com/static/diputados/diputados/HCDN2955.jpg
HCDN3188,auto-2026-5891,5891,"Flores, Maria Gabriela",Salta,La Libertad Avanza,NEGATIVO,negativo,REC2073,
HCDN2810,auto-2026-5891,5891,"Frade, Monica",Buenos Aires,Coalicion Civica,AFIRMATIVO,afirmativo,A51199,https://api.argentinadatos.com/static/diputados/diputados/HCDN2810.jpg
HCDN2379,auto-2026-5891,5891,"Fregonese, Alicia",Entre Ríos,Pro,NEGATIVO,negativo,A51097,https://api.argentinadatos.com/static/diputados/diputados/HCDN2379.jpg
HCDN3087,auto-2026-5891,5891,"Freites, Andrea",Tierra del Fuego,Unión por la Patria,AFIRMATIVO,afirmativo,REC1973,https://api.argentinadatos.com/static/diputados/diputados/HCDN3087.jpg
HCDN3215,auto-2026-5891,5891,"Frias, Maira",Chubut,La Libertad Avanza,NEGATIVO,negativo,REC2074,
HCDN3217,auto-2026-5891,5891,"Gallardo, Maria Virginia",Corrientes,La Libertad Avanza,NEGATIVO,negativo,REC2075,
HCDN3199,auto-2026-5891,5891,"Galmarini, Sebastian",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC2143,
HCDN0885,auto-2026-5891,5891,"Garcia, Maria Teresa",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A4447,
HCDN3248,auto-2026-5891,5891,"Garcia, Alvaro",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2076,
HCDN3106,auto-2026-5891,5891,"Garcia, Carlos",Chaco,La Libertad Avanza,NEGATIVO,negativo,REC1993,https://api.argentinadatos.com/static/diputados/diputados/HCDN3106.jpg
HCDN2910,auto-2026-5891,5891,"Garcia Aresca, Ignacio",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,REC31,https://api.argentinadatos.com/static/diputados/diputados/HCDN2910.jpg
HCDN3099,auto-2026-5891,5891,"Garrido, Jose Luis",Santa Cruz,Por Santa Cruz,ABSTENCION,abstencion,REC1962,https://api.argentinadatos.com/static/diputados/diputados/HCDN3099.jpg
HCDN3169,auto-2026-5891,5891,"Giampieri, Antonela",CABA,Pro,NEGATIVO,negativo,REC2077,
HCDN3043,auto-2026-5891,5891,"Giudici, Silvana",CABA,La Libertad Avanza,NEGATIVO,negativo,A4356,https://api.argentinadatos.com/static/diputados/diputados/HCDN3043.jpg
HCDN3074,auto-2026-5891,5891,"Giuliano, Diego A.",Santa Fe,Unión por la Patria,AFIRMATIVO,afirmativo,REC2014,https://api.argentinadatos.com/static/diputados/diputados/HCDN3074.jpg
HCDN3053,auto-2026-5891,5891,"Glinski, Jose",Chubut,Unión por la Patria,AFIRMATIVO,afirmativo,REC2004,https://api.argentinadatos.com/static/diputados/diputados/HCDN3053.jpg
HCDN3211,auto-2026-5891,5891,"Goitia, Rosario",Chaco,La Libertad Avanza,NEGATIVO,negativo,REC2078,
HCDN3062,auto-2026-5891,5891,"Gomez, Jose",Santiago del Estero,Unión por la Patria,AFIRMATIVO,afirmativo,REC2027,https://api.argentinadatos.com/static/diputados/diputados/HCDN3062.jpg
HCDN3200,auto-2026-5891,5891,"Gonzales, Alfredo",Jujuy,La Libertad Avanza,NEGATIVO,negativo,REC2079,
HCDN3186,auto-2026-5891,5891,"Gonzalez, Diogenes Ignacio",Corrientes,Ucr - Unión Cívica Radical,NEGATIVO,negativo,REC2080,
HCDN1466,auto-2026-5891,5891,"Gonzalez, Alvaro",CABA,Pro,AFIRMATIVO,afirmativo,A50919,https://api.argentinadatos.com/static/diputados/diputados/HCDN1466.jpg
HCDN3055,auto-2026-5891,5891,"Gonzalez, Gerardo Gustavo",Formosa,Innovación Federal,AUSENTE,ausente,REC2030,https://api.argentinadatos.com/static/diputados/diputados/HCDN3055.jpg
HCDN3170,auto-2026-5891,5891,"Gonzalez Estevarena, Maria Luisa",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2081,
HCDN3192,auto-2026-5891,5891,"Grabois, Juan",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC2082,
HCDN3207,auto-2026-5891,5891,"Gruber, Maura",Misiones,La Libertad Avanza,NEGATIVO,negativo,REC2144,
HCDN2775,auto-2026-5891,5891,"Gutierrez, Ramiro",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A51201,https://api.argentinadatos.com/static/diputados/diputados/HCDN2775.jpg
HCDN2768,auto-2026-5891,5891,"Gutierrez, Carlos",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,A51185,https://api.argentinadatos.com/static/diputados/diputados/HCDN2768.jpg
HCDN3247,auto-2026-5891,5891,"Guzman, Jairo",Santa Cruz,La Libertad Avanza,NEGATIVO,negativo,REC2083,
HCDN3237,auto-2026-5891,5891,"Hadad, Raul",Corrientes,Unión por la Patria,AFIRMATIVO,afirmativo,REC2084,
HCDN2804,auto-2026-5891,5891,"Hagman, Itai",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,A51202,https://api.argentinadatos.com/static/diputados/diputados/HCDN2804.jpg
HCDN3210,auto-2026-5891,5891,"Hartfield, Diego",Misiones,La Libertad Avanza,NEGATIVO,negativo,REC2145,
HCDN3204,auto-2026-5891,5891,"Herrera Ahuad, Oscar A.",Misiones,Innovación Federal,AUSENTE,ausente,REC2085,
HCDN3232,auto-2026-5891,5891,"Holzman, Patricia",CABA,La Libertad Avanza,NEGATIVO,negativo,REC2086,
HCDN3098,auto-2026-5891,5891,"Huesen, Gerardo",Tucumán,La Libertad Avanza,NEGATIVO,negativo,REC2028,https://api.argentinadatos.com/static/diputados/diputados/HCDN3098.jpg
HCDN3165,auto-2026-5891,5891,"Humenuk, Gladys",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2087,
HCDN1272,auto-2026-5891,5891,"Ianni, Ana Maria",Santa Cruz,Unión por la Patria,AFIRMATIVO,afirmativo,A50751,https://api.argentinadatos.com/static/diputados/diputados/HCDN1272.jpg
HCDN3092,auto-2026-5891,5891,"Ibañez, Maria Cecilia",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2031,https://api.argentinadatos.com/static/diputados/diputados/HCDN3092.jpg
HCDN3243,auto-2026-5891,5891,"Jaime Quiroga, Carlos Gustavo",San Juan,Produccion y Trabajo,NEGATIVO,negativo,REC2170,
HCDN3068,auto-2026-5891,5891,"Juliano, Pablo",Buenos Aires,Provincias Unidas,AFIRMATIVO,afirmativo,REC1972,https://api.argentinadatos.com/static/diputados/diputados/HCDN3068.jpg
HCDN1489,auto-2026-5891,5891,"Kirchner, Maximo Carlos",Buenos Aires,Unión por la Patria,AUSENTE,ausente,A50966,https://api.argentinadatos.com/static/diputados/diputados/HCDN1489.jpg
HCDN3205,auto-2026-5891,5891,"Lanesan Sancho, Moira",Santa Cruz,Unión por la Patria,AFIRMATIVO,afirmativo,REC2131,
HCDN3231,auto-2026-5891,5891,"Laumann, Andres Ariel",Entre Ríos,La Libertad Avanza,NEGATIVO,negativo,REC2088,
HCDN2799,auto-2026-5891,5891,"Leiva, Aldo",Chaco,Unión por la Patria,AFIRMATIVO,afirmativo,A51210,https://api.argentinadatos.com/static/diputados/diputados/HCDN2799.jpg
HCDN3084,auto-2026-5891,5891,"Lemoine, Lilia",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC1994,https://api.argentinadatos.com/static/diputados/diputados/HCDN3084.jpg
HCDN3189,auto-2026-5891,5891,"Leone, Andres",CABA,La Libertad Avanza,NEGATIVO,negativo,REC2089,
HCDN3070,auto-2026-5891,5891,"Llano, Mercedes",Mendoza,La Libertad Avanza,NEGATIVO,negativo,REC1992,https://api.argentinadatos.com/static/diputados/diputados/HCDN3070.jpg
HCDN3172,auto-2026-5891,5891,"Lluch, Enrique",Córdoba,La Libertad Avanza,NEGATIVO,negativo,REC2090,
HCDN3161,auto-2026-5891,5891,"Longo, Johanna Sabrina",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC2091,
HCDN2851,auto-2026-5891,5891,"Lopez, Jimena",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,A51257,https://api.argentinadatos.com/static/diputados/diputados/HCDN2851.jpg
HCDN3168,auto-2026-5891,5891,"Lopez Pasquali, Cecilia",Santiago del Estero,Unión por la Patria,AFIRMATIVO,afirmativo,REC2146,
HCDN1043,auto-2026-5891,5891,"Lousteau, Martin",CABA,Provincias Unidas,AFIRMATIVO,afirmativo,A50811,
HCDN3221,auto-2026-5891,5891,"Luque, Juan Pablo",Chubut,Unión por la Patria,AFIRMATIVO,afirmativo,REC2092,
HCDN3075,auto-2026-5891,5891,"Macyszyn, Lorena",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC1975,https://api.argentinadatos.com/static/diputados/diputados/HCDN3075.jpg
HCDN3206,auto-2026-5891,5891,"Mango, Marcelo",Río Negro,Unión por la Patria,AFIRMATIVO,afirmativo,REC2171,
HCDN3081,auto-2026-5891,5891,"Manrique, Mario",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC2010,https://api.argentinadatos.com/static/diputados/diputados/HCDN3081.jpg
HCDN3224,auto-2026-5891,5891,"Marclay, Marianela",Entre Ríos,Unión por la Patria,AFIRMATIVO,afirmativo,REC2093,
HCDN2944,auto-2026-5891,5891,"Marin, Varinia Lis",La Pampa,Unión por la Patria,AFIRMATIVO,afirmativo,REC46,https://api.argentinadatos.com/static/diputados/diputados/HCDN2944.jpg
HCDN3007,auto-2026-5891,5891,"Marino, Juan",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC1936,https://api.argentinadatos.com/static/diputados/diputados/HCDN3007.jpg
HCDN2789,auto-2026-5891,5891,"Martinez, German Pedro",Santa Fe,Unión por la Patria,AFIRMATIVO,afirmativo,A51215,https://api.argentinadatos.com/static/diputados/diputados/HCDN2789.jpg
HCDN2938,auto-2026-5891,5891,"Martinez, Alvaro",Mendoza,La Libertad Avanza,NEGATIVO,negativo,REC51,https://api.argentinadatos.com/static/diputados/diputados/HCDN2938.jpg
HCDN1512,auto-2026-5891,5891,"Massot, Nicolas",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,A50934,https://api.argentinadatos.com/static/diputados/diputados/HCDN1512.jpg
HCDN3196,auto-2026-5891,5891,"Maureira, Karina",Neuquén,La Neuquinidad,AFIRMATIVO,afirmativo,REC2127,
HCDN3071,auto-2026-5891,5891,"Mayoraz, Nicolas",Santa Fe,La Libertad Avanza,NEGATIVO,negativo,REC2017,https://api.argentinadatos.com/static/diputados/diputados/HCDN3071.jpg
HCDN2392,auto-2026-5891,5891,"Medina, Gladys",Tucumán,Independencia,NEGATIVO,negativo,A51113,https://api.argentinadatos.com/static/diputados/diputados/HCDN2392.jpg
HCDN3107,auto-2026-5891,5891,"Menem, Martin",La Rioja,La Libertad Avanza,PRESIDENTE,presidente,REC2023,https://api.argentinadatos.com/static/diputados/diputados/HCDN3107.jpg
HCDN3246,auto-2026-5891,5891,"Metral Asensio, Julieta",Mendoza,La Libertad Avanza,NEGATIVO,negativo,REC2094,
HCDN3218,auto-2026-5891,5891,"Michel, Guillermo",Entre Ríos,Unión por la Patria,AFIRMATIVO,afirmativo,REC2095,
HCDN3220,auto-2026-5891,5891,"Miño, Fernanda",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC2096,
HCDN3244,auto-2026-5891,5891,"Molina, Juan Carlos",Santa Cruz,Unión por la Patria,AFIRMATIVO,afirmativo,REC2167,
HCDN3162,auto-2026-5891,5891,"Molinuevo, Soledad",Tucumán,La Libertad Avanza,NEGATIVO,negativo,REC2097,
HCDN3056,auto-2026-5891,5891,"Molle, Matias",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC2018,https://api.argentinadatos.com/static/diputados/diputados/HCDN3056.jpg
HCDN3245,auto-2026-5891,5891,"Mondaca, Soledad",Neuquén,La Libertad Avanza,NEGATIVO,negativo,REC2098,
HCDN3236,auto-2026-5891,5891,"Monguillot, Fernando",Catamarca,Elijo Catamarca,AFIRMATIVO,afirmativo,REC2099,
HCDN3095,auto-2026-5891,5891,"Montenegro, Guillermo",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,REC1980,https://api.argentinadatos.com/static/diputados/diputados/HCDN3095.jpg
HCDN3187,auto-2026-5891,5891,"Montenegro, Juan Pablo",Santa Fe,La Libertad Avanza,NEGATIVO,negativo,REC2100,
HCDN3045,auto-2026-5891,5891,"Monzon, Roxana",Buenos Aires,Unión por la Patria,AFIRMATIVO,afirmativo,REC1976,https://api.argentinadatos.com/static/diputados/diputados/HCDN3045.jpg
HCDN3046,auto-2026-5891,5891,"Morchio, Francisco",Entre Ríos,La Libertad Avanza,NEGATIVO,negativo,REC2026,https://api.argentinadatos.com/static/diputados/diputados/HCDN3046.jpg
HCDN1463,auto-2026-5891,5891,"Moreau, Cecilia",Buenos Aires,Unión por la Patria,AUSENTE,ausente,A50898,https://api.argentinadatos.com/static/diputados/diputados/HCDN1463.jpg
