id,list_id,election_id,district_id,order,rol,nombre,elected,legislator_id,match_confidence,mandato_inicio,mandato_fin,foto
2023-santiago-del-estero-frente-renovador-s-01,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,1,suplente,"SALTO, ROSENDO SEVERO",false,,,,,
2023-santiago-del-estero-frente-renovador-s-02,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,2,suplente,"PEREYRA, TOMASA GUILLERMINA",false,,,,,
2023-santiago-del-estero-frente-renovador-s-03,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,3,suplente,"AVILA, JULIO CESAR",false,,,,,
2023-santiago-del-estero-frente-renovador-01,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,1,titular,"MIROLO, PABLO GUILLERMO",false,,,,,
2023-santiago-del-estero-frente-renovador-02,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,2,titular,"LARCHER, VERONICA ALEJANDRA",false,,,,,
2023-santiago-del-estero-frente-renovador-03,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,3,titular,"CAVALLOTTI, FRANCISCO ALBERTO",false,,,,,
2023-santiago-del-estero-frente-renovador-04,2023-santiago-del-estero-frente-renovador,diputados-2023,Santiago del Estero,4,titular,"MORALES, MARIANA ELIZABET",false,,,,,
2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Neuquén,1,suplente,"JURE, PATRICIA",false,,,,,
2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Neuquén,2,suplente,"VERGARA, FRANCO",false,,,,,
2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad-01,2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Neuquén,1,titular,"LAGUNAS, ANGELICA",false,,,,,
2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad-02,2023-neuquen-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Neuquén,2,titular,"MARTINE, ESTEBAN",false,,,,,
2023-catamarca-union-por-la-patria-s-01,2023-catamarca-union-por-la-patria,diputados-2023,Catamarca,1,suplente,"SANCHEZ, JUAN PABLO",false,,,,,
2023-catamarca-union-por-la-patria-s-02,2023-catamarca-union-por-la-patria,diputados-2023,Catamarca,2,suplente,"SORIA, VERONICA EDITH",false,,,,,
2023-catamarca-union-por-la-patria-01,2023-catamarca-union-por-la-patria,diputados-2023,Catamarca,1,titular,"NOBLEGA, DAVID SEBASTIAN",true,HCDN3076,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3076.jpg
2023-catamarca-union-por-la-patria-02,2023-catamarca-union-por-la-patria,diputados-2023,Catamarca,2,titular,"AVILA, MARIA FERNANDA",true,HCDN3052,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3052.jpg
2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis-s-01,2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis,diputados-2023,San Luis,1,suplente,"GARCIA, MARTA",false,,,,,
2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis-s-02,2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis,diputados-2023,San Luis,2,suplente,"OLGUIN, RAMON",false,,,,,
2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis-01,2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis,diputados-2023,San Luis,1,titular,"PANIS, ELEONORA DE",false,,,,,
2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis-02,2023-san-luis-frente-de-izquierda-y-de-trabajadores-unidad-san-luis,diputados-2023,San Luis,2,titular,"JAIME, MARIO",false,,,,,
2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Jujuy,1,suplente,"SORIA, MARIANO",false,,,,,
2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Jujuy,2,suplente,"RIVERO, BETINA",false,,,,,
2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad-s-03,2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Jujuy,3,suplente,"CARRILLO, LUIS",false,,,,,
2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad-01,2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Jujuy,1,titular,"MORALES, NATALIA",false,,,,,
2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad-02,2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Jujuy,2,titular,"BLACUTT, IVAN",false,,,,,
2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad-03,2023-jujuy-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,Jujuy,3,titular,"GUTIERREZ, ANDREA",false,,,,,
2023-neuquen-juntos-por-el-cambio-s-01,2023-neuquen-juntos-por-el-cambio,diputados-2023,Neuquén,1,suplente,"SCHLERETH, DAVID PABLO",false,,,,,
2023-neuquen-juntos-por-el-cambio-s-02,2023-neuquen-juntos-por-el-cambio,diputados-2023,Neuquén,2,suplente,"VALDES, VANESA SILVANA",false,,,,,
2023-neuquen-juntos-por-el-cambio-01,2023-neuquen-juntos-por-el-cambio,diputados-2023,Neuquén,1,titular,"SANCHEZ, FRANCISCO",false,,,,,
2023-neuquen-juntos-por-el-cambio-02,2023-neuquen-juntos-por-el-cambio,diputados-2023,Neuquén,2,titular,"AQUIN, ANA MARIA DE LAS NIEVES",false,,,,,
2023-jujuy-cambia-jujuy-s-01,2023-jujuy-cambia-jujuy,diputados-2023,Jujuy,1,suplente,"AGOSTINI, MARIA TERESA TETE",false,,,,,
2023-jujuy-cambia-jujuy-s-02,2023-jujuy-cambia-jujuy,diputados-2023,Jujuy,2,suplente,"LEGAL, OLVER PEDRO",false,,,,,
2023-jujuy-cambia-jujuy-s-03,2023-jujuy-cambia-jujuy,diputados-2023,Jujuy,3,suplente,"MURILLO, VICTORIA CRISTINA LUNA",false,,,,,
2023-jujuy-cambia-jujuy-01,2023-jujuy-cambia-jujuy,diputados-2023,Jujuy,1,titular,"RIZZOTTI, JORGE COLO",true,HCDN2754,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2754.jpg
2023-jujuy-cambia-jujuy-02,2023-jujuy-cambia-jujuy,diputados-2023,Jujuy,2,titular,"MACHACA, CLAUDIA",false,,,,,
2023-jujuy-cambia-jujuy-03,2023-jujuy-cambia-jujuy,diputados-2023,Jujuy,3,titular,"PEREZ, FELIX DIAGUITA",false,,,,,
2023-chaco-union-por-la-patria-s-01,2023-chaco-union-por-la-patria,diputados-2023,Chaco,1,suplente,"DUARTE, JOHANNA VANESA",false,,,,,
2023-chaco-union-por-la-patria-s-02,2023-chaco-union-por-la-patria,diputados-2023,Chaco,2,suplente,"ZAVALA, CESAR MAURICIO FRUGONI",false,,,,,
2023-chaco-union-por-la-patria-s-03,2023-chaco-union-por-la-patria,diputados-2023,Chaco,3,suplente,"TICHY, MIRTA INES",false,,,,,
2023-chaco-union-por-la-patria-01,2023-chaco-union-por-la-patria,diputados-2023,Chaco,1,titular,"LEIVA, ALDO ADOLFO",true,HCDN2799,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2799.jpg
2023-chaco-union-por-la-patria-02,2023-chaco-union-por-la-patria,diputados-2023,Chaco,2,titular,"CAMPO, JULIETA MARISOL",false,,,,,
2023-chaco-union-por-la-patria-03,2023-chaco-union-por-la-patria,diputados-2023,Chaco,3,titular,"CUEVAS, OSVALDO GUILLERMO PEREZ",false,,,,,
2023-tucuman-movimiento-libres-del-sur-s-01,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,1,suplente,"IBARRA, MARIA PATRICIA",false,,,,,
2023-tucuman-movimiento-libres-del-sur-s-02,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,2,suplente,"GOMEZ, LUCAS ESTEBAN",false,,,,,
2023-tucuman-movimiento-libres-del-sur-s-03,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,3,suplente,"CANOSA, LUZ MARIA",false,,,,,
2023-tucuman-movimiento-libres-del-sur-01,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,1,titular,"MASSO, FEDERICO AUGUSTO",false,,,,,
2023-tucuman-movimiento-libres-del-sur-02,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,2,titular,"GUERRA, MARIA FLORENCIA",false,,,,,
2023-tucuman-movimiento-libres-del-sur-03,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,3,titular,"GOMEZ, GASTON EDUARDO",false,,,,,
2023-tucuman-movimiento-libres-del-sur-04,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,4,titular,"ZARATE, ELISA JOSEFINA",false,,,,,
2023-tucuman-movimiento-libres-del-sur-05,2023-tucuman-movimiento-libres-del-sur,diputados-2023,Tucumán,5,titular,"VERA, JOSE MIGUEL",false,,,,,
2023-san-luis-la-libertad-avanza-san-luis-s-01,2023-san-luis-la-libertad-avanza-san-luis,diputados-2023,San Luis,1,suplente,"ALVAREZ, CLAUDIO ARIEL",true,HCDN3178,exact,2025-12-10,2027-12-09,
2023-san-luis-la-libertad-avanza-san-luis-s-02,2023-san-luis-la-libertad-avanza-san-luis,diputados-2023,San Luis,2,suplente,"GRENDENE, MARIA MARCELA",false,,,,,
2023-san-luis-la-libertad-avanza-san-luis-01,2023-san-luis-la-libertad-avanza-san-luis,diputados-2023,San Luis,1,titular,"ALESSANDRO, CARLOS ALBERTO GONZALEZ D",false,,,,,
2023-san-luis-la-libertad-avanza-san-luis-02,2023-san-luis-la-libertad-avanza-san-luis,diputados-2023,San Luis,2,titular,"JORDAN, VERONICA",false,,,,,
2023-san-luis-partido-union-y-libertad-san-luis-s-01,2023-san-luis-partido-union-y-libertad-san-luis,diputados-2023,San Luis,1,suplente,"BUSTAMANTE, CARLOS HORACIO",false,,,,,
2023-san-luis-partido-union-y-libertad-san-luis-s-02,2023-san-luis-partido-union-y-libertad-san-luis,diputados-2023,San Luis,2,suplente,"CASTAÑEDA, DELIA ISABEL",false,,,,,
2023-san-luis-partido-union-y-libertad-san-luis-01,2023-san-luis-partido-union-y-libertad-san-luis,diputados-2023,San Luis,1,titular,"CUELLO, ANICETO MARCOS",false,,,,,
2023-san-luis-partido-union-y-libertad-san-luis-02,2023-san-luis-partido-union-y-libertad-san-luis,diputados-2023,San Luis,2,titular,"OROZCO, MARTHA PAULA DE LOURDES",false,,,,,
2023-salta-si-salta-independiente-s-01,2023-salta-si-salta-independiente,diputados-2023,Salta,1,suplente,"BAZAN, GABRIEL ESTEBAN CARRIZO",false,,,,,
2023-salta-si-salta-independiente-s-02,2023-salta-si-salta-independiente,diputados-2023,Salta,2,suplente,"CABANA, SILVINA",false,,,,,
2023-salta-si-salta-independiente-s-03,2023-salta-si-salta-independiente,diputados-2023,Salta,3,suplente,"FERNANDEZ, JORGE GONZALO",false,,,,,
2023-salta-si-salta-independiente-01,2023-salta-si-salta-independiente,diputados-2023,Salta,1,titular,"BIELLA, FELIPE",false,,,,,
2023-salta-si-salta-independiente-02,2023-salta-si-salta-independiente,diputados-2023,Salta,2,titular,"VILLA, SONIA",false,,,,,
2023-salta-si-salta-independiente-03,2023-salta-si-salta-independiente,diputados-2023,Salta,3,titular,"ESPER, EXEQUIEL PAYO",false,,,,,
2023-salta-si-salta-independiente-04,2023-salta-si-salta-independiente,diputados-2023,Salta,4,titular,"SARMIENTO, ANA SILVIA",false,,,,,
2023-tucuman-juntos-por-el-cambio-s-01,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,1,suplente,"PORTA, CARLA YANINA",false,,,,,
2023-tucuman-juntos-por-el-cambio-s-02,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,2,suplente,"GORDILLO, TOBIAS",false,,,,,
2023-tucuman-juntos-por-el-cambio-s-03,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,3,suplente,"MOYANO, OLGA SILVIA",false,,,,,
2023-tucuman-juntos-por-el-cambio-01,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,1,titular,"CAMPERO, MARIANO",true,HCDN3044,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3044.jpg
2023-tucuman-juntos-por-el-cambio-02,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,2,titular,"AMAYA, NILDA VALERIA",false,,,,,
2023-tucuman-juntos-por-el-cambio-03,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,3,titular,"SALAZAR, JORGE SEBASTIAN",false,,,,,
2023-tucuman-juntos-por-el-cambio-04,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,4,titular,"CORREA, SARA NOEMI",false,,,,,
2023-tucuman-juntos-por-el-cambio-05,2023-tucuman-juntos-por-el-cambio,diputados-2023,Tucumán,5,titular,"BETI, RAMIRO ADOLFO",false,,,,,
2023-mendoza-union-por-la-patria-s-01,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,1,suplente,"SANFELIU, ALDANA MARINA BOLLATI",false,,,,,
2023-mendoza-union-por-la-patria-s-02,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,2,suplente,"SANTOS, JOSE FRANCISCO",false,,,,,
2023-mendoza-union-por-la-patria-s-03,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,3,suplente,"GIMENEZ, MARIA LOURDES DEL ROSARIO",false,,,,,
2023-mendoza-union-por-la-patria-01,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,1,titular,"AVEIRO, MARTIN",true,HCDN3028,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3028.jpg
2023-mendoza-union-por-la-patria-02,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,2,titular,"GRANATA, MARIA A.",false,,,,,
2023-mendoza-union-por-la-patria-03,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,3,titular,"PORTUSO, PABLO ARMANDO",false,,,,,
2023-mendoza-union-por-la-patria-04,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,4,titular,"GALVAN, PATRICIA",false,,,,,
2023-mendoza-union-por-la-patria-05,2023-mendoza-union-por-la-patria,diputados-2023,Mendoza,5,titular,"SEVILLA, MARTIN",false,,,,,
2023-tierra-del-fuego-hacemos-por-nuestro-pais-s-01,2023-tierra-del-fuego-hacemos-por-nuestro-pais,diputados-2023,Tierra del Fuego,1,suplente,"ALLI, PAMELA DANIELA",false,,,,,
2023-tierra-del-fuego-hacemos-por-nuestro-pais-s-02,2023-tierra-del-fuego-hacemos-por-nuestro-pais,diputados-2023,Tierra del Fuego,2,suplente,"STEFANIZZI, ERNESTO DANIEL",false,,,,,
2023-tierra-del-fuego-hacemos-por-nuestro-pais-s-03,2023-tierra-del-fuego-hacemos-por-nuestro-pais,diputados-2023,Tierra del Fuego,3,suplente,"PECOT, MARIA ANTONIETA",false,,,,,
2023-tierra-del-fuego-hacemos-por-nuestro-pais-01,2023-tierra-del-fuego-hacemos-por-nuestro-pais,diputados-2023,Tierra del Fuego,1,titular,"IVANDIC, FEDERICO RICARDO BILOTA",false,,,,,
2023-tierra-del-fuego-hacemos-por-nuestro-pais-02,2023-tierra-del-fuego-hacemos-por-nuestro-pais,diputados-2023,Tierra del Fuego,2,titular,"FONTANA, MARISA OLGA",false,,,,,
2023-tierra-del-fuego-hacemos-por-nuestro-pais-03,2023-tierra-del-fuego-hacemos-por-nuestro-pais,diputados-2023,Tierra del Fuego,3,titular,"STABILE, ADRIAN HORACIO",false,,,,,
2023-la-pampa-frente-de-izquierda-y-de-trabajadores-s-01,2023-la-pampa-frente-de-izquierda-y-de-trabajadores,diputados-2023,La Pampa,1,suplente,"LANG, DANIELA LUCIANA",false,,,,,
2023-la-pampa-frente-de-izquierda-y-de-trabajadores-s-02,2023-la-pampa-frente-de-izquierda-y-de-trabajadores,diputados-2023,La Pampa,2,suplente,"MRONGOWIUS, GUSTAVO DANIEL",false,,,,,
2023-la-pampa-frente-de-izquierda-y-de-trabajadores-01,2023-la-pampa-frente-de-izquierda-y-de-trabajadores,diputados-2023,La Pampa,1,titular,"LUPARDO, CLAUDIA EUGENIA",false,,,,,
2023-la-pampa-frente-de-izquierda-y-de-trabajadores-02,2023-la-pampa-frente-de-izquierda-y-de-trabajadores,diputados-2023,La Pampa,2,titular,"PUMILLA, JUAN SALVADOR",false,,,,,
2023-tierra-del-fuego-juntos-por-el-cambio-tdf-s-01,2023-tierra-del-fuego-juntos-por-el-cambio-tdf,diputados-2023,Tierra del Fuego,1,suplente,"MORENO, DOLORES GLADYS",false,,,,,
2023-tierra-del-fuego-juntos-por-el-cambio-tdf-s-02,2023-tierra-del-fuego-juntos-por-el-cambio-tdf,diputados-2023,Tierra del Fuego,2,suplente,"VIEYRA, LISANDRO LIONEL GARCIA",false,,,,,
2023-tierra-del-fuego-juntos-por-el-cambio-tdf-s-03,2023-tierra-del-fuego-juntos-por-el-cambio-tdf,diputados-2023,Tierra del Fuego,3,suplente,"CARCAMO, MARJORETTE JEOVANNA SALDIAS",false,,,,,
2023-tierra-del-fuego-juntos-por-el-cambio-tdf-01,2023-tierra-del-fuego-juntos-por-el-cambio-tdf,diputados-2023,Tierra del Fuego,1,titular,"FRIGERIO, FEDERICO",false,,,,,
2023-tierra-del-fuego-juntos-por-el-cambio-tdf-02,2023-tierra-del-fuego-juntos-por-el-cambio-tdf,diputados-2023,Tierra del Fuego,2,titular,"MATTEO, VERONICA CECILIA DI",false,,,,,
2023-tierra-del-fuego-juntos-por-el-cambio-tdf-03,2023-tierra-del-fuego-juntos-por-el-cambio-tdf,diputados-2023,Tierra del Fuego,3,titular,"CARDONA, LISANDRO RUIZ",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-01,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,1,suplente,"IVELI, FERNANDA MARIA DEL R",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-02,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,2,suplente,"GIUSEPPE, WALTER ALEJANDRO DI",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-03,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,3,suplente,"UHALDE, MARÍA PAULA",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-04,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,4,suplente,"DIAZ, MARCELO JAVIER",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-05,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,5,suplente,"MANZO, SILVIA BEATRIZ",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-06,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,6,suplente,"APARICIO, MARINO ALEJANDRO CID",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-07,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,7,suplente,"VERDE, MARIA ALEJANDRA IZARRIAGA",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-08,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,8,suplente,"PINO, BAUTISTA",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-09,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,9,suplente,"MORENO, ANTONELA CIPARELLI",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-s-10,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,10,suplente,"RAMIREZ, JULIO CESAR",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-01,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,1,titular,"RITONDO, CRISTIAN ADRIÁN",true,HCDN0788,fuzzy,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0788.jpg
2023-buenos-aires-juntos-por-el-cambio-02,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,2,titular,"BANFI, KARINA VERONICA",true,HCDN1447,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1447.jpg
2023-buenos-aires-juntos-por-el-cambio-03,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,3,titular,"PICHETTO, MIGUEL ANGEL",true,HCDN0022,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN0022.jpg
2023-buenos-aires-juntos-por-el-cambio-04,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,4,titular,"LOSPENNATO, SILVIA GABRIELA",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-05,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,5,titular,"MASSOT, NICOLÁS MARÍA",true,HCDN1512,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1512.jpg
2023-buenos-aires-juntos-por-el-cambio-06,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,6,titular,"VASQUEZ, PATRICIA MARIA",true,HCDN3037,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3037.jpg
2023-buenos-aires-juntos-por-el-cambio-07,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,7,titular,"JULIANO, PABLO ADRIAN",true,HCDN3068,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3068.jpg
2023-buenos-aires-juntos-por-el-cambio-08,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,8,titular,"FRADE, MONICA EDITH",true,HCDN2810,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2810.jpg
2023-buenos-aires-juntos-por-el-cambio-09,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,9,titular,"YEZA, MARTIN IVAN",true,HCDN3086,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3086.jpg
2023-buenos-aires-juntos-por-el-cambio-10,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,10,titular,"PETROVICH, MARÍA LORENA",true,HCDN3228,exact,2025-12-10,2027-12-09,
2023-buenos-aires-juntos-por-el-cambio-11,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,11,titular,"SUAREZ, FEDERICO LUIS",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-12,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,12,titular,"STILMAN, MARIANA",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-13,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,13,titular,"SALVADOR, SEBASTIAN NICOLAS",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-14,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,14,titular,"VARELA, FELICITAS BECCAR",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-15,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,15,titular,"GIRI, EMILIANO",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-16,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,16,titular,"CORONEL, IVANA ANDREA",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-17,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,17,titular,"ASSEFF, ALBERTO EMILIO",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-18,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,18,titular,"JOURY, MARIA DE LAS MERCEDES",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-19,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,19,titular,"GARCIA, MARCELO OMAR",false,,,,,
2023-buenos-aires-juntos-por-el-cambio-20,2023-buenos-aires-juntos-por-el-cambio,diputados-2023,Buenos Aires,20,titular,"CHASMAN, JULIETA ELISABET QUINTERO",false,,,,,
